serial_number,session_id,date,time,lat,long,uv_bcc,blue_bcc,ir_bcc,uv_babs,blue_babs,ir_babs,date_time,day_type,id,date_start,date_end,start_time,end_time,exp_type,emission_source,id_road_type,settlement_id,time_of_day,type_of_settlement,type_of_road,main_exp,aae_uv_ir,aae_blue_ir,hour
MA200-0420,53,2023-05-06,09:06:00,-15.795461356639862,35.00020199996652,6916.200689766401,6527.335076352001,5.8008810274816005,128050.79566191562,95750.98454812307,45157.627693087874,2023-05-06T09:06:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.221890799431449,1.1983492197353023,NA
MA200-0420,53,2023-05-06,09:06:30,-15.795605301856996,34.99941962957382,6662.722558054401,6371.175496192001,5.6551656513536,123357.74554602694,93460.24362980972,44023.28953425078,2023-05-06T09:06:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.2079423302112189,1.2003033968758232,NA
MA200-0420,53,2023-05-06,09:07:00,-15.795579493045809,34.998443365097046,7136.200000000001,6630,5.814800000000001,132123.998274756,97257.00000510001,45265.981540698005,2023-05-06T09:07:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.2557916101732844,1.219410590638619,NA
MA200-0420,53,2023-05-06,09:07:30,-15.795459032058716,34.99765944480896,5906.200000000001,5297,4.573000000000001,109351.02135735599,77702.91538869002,35599.046155605,2023-05-06T09:07:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.3156502482115382,1.2445589269582427,NA
MA200-0420,53,2023-05-06,09:08:00,-15.795473992824554,34.99679458141327,7883.6,5799.4000000000005,5.137800000000001,145961.821809768,85072.736927538,39995.796925053,2023-05-06T09:08:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.5176752308117234,1.2033565502063974,NA
MA200-0420,53,2023-05-06,09:08:30,-15.795447409152985,34.99589961767197,8863.800000000001,6119,5.5166,164109.847805244,89761.02308163,42944.609232891,2023-05-06T09:08:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.571666298089163,1.1754661858624458,NA
MA200-0420,53,2023-05-06,09:09:00,-15.795451700687408,34.99506217241287,8471.2,5486.4,5.035,156841.009807056,80481.267696528,39195.53846347501,2023-05-06T09:09:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.6256464073469352,1.1471203867436328,NA
MA200-0420,53,2023-05-06,09:09:30,-15.795230507850649,34.994082152843475,7344.800000000001,4320.6,4.1903999999999995,135986.147043024,63379.878464862006,32620.652309304005,2023-05-06T09:09:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.6736392957069388,1.0590119041651982,NA
MA200-0420,53,2023-05-06,09:10:00,-15.79556268453598,34.99342638254166,6864,3754.3999999999996,3.8764000000000007,127084.31996832001,55074.160002888006,30176.28307841401,2023-05-06T09:10:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.6855820136640574,0.959239000174344,NA
MA200-0420,53,2023-05-06,09:10:30,-15.796279311180117,34.99285590648651,4801.4,2853.3999999999996,3.2364000000000006,88896.074285532,41857.18307911801,25194.129232014006,2023-05-06T09:10:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.4781513131859216,0.8094087241432388,NA
MA200-0420,53,2023-05-06,09:11:00,-15.797038853168488,34.99241989850998,5659,4279,5.2546,104774.20843542,62769.63846483001,40905.04000202101,2023-05-06T09:11:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.1026481796571894,0.6827576128929654,NA
MA200-0420,53,2023-05-06,09:11:30,-15.79799258708954,34.99206501245499,6178.4,4735.5999999999995,5.515,114390.699663792,69467.609234412,42932.153848275004,2023-05-06T09:11:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.1488903382787954,0.767295622770567,NA
MA200-0420,53,2023-05-06,09:12:00,-15.799038290977478,34.99183005094528,6482.4000000000005,5126.6,5.734800000000001,120019.142739312,75203.278465482,44643.212309898,2023-05-06T09:12:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.1593830621020256,0.8314756379308286,NA
MA200-0420,53,2023-05-06,09:12:30,-15.799958646297457,34.99194586277008,7311.6,5934.8,6.2336,135371.461812408,87058.95077379601,48526.178463936,2023-05-06T09:12:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.202724628059874,0.931907083103136,NA
MA200-0420,53,2023-05-06,09:13:00,-15.800760209560394,34.99197334051132,7806.4000000000015,6501.6,6.6994,144532.49350243201,95373.470774232,52152.252310269,2023-05-06T09:13:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.1950080924403395,0.9624417540611756,NA
MA200-0420,53,2023-05-06,09:13:30,-15.800928354263306,34.992748618125916,6007.4000000000005,4511.2,4.3146,111224.70043381199,66175.833849624,33587.501540121004,2023-05-06T09:13:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.4037564418829704,1.0812707156097137,NA
MA200-0420,53,2023-05-06,09:14:00,-15.800591588020325,34.99382936954498,5677.6,4136,4.1251999999999995,105118.58028148799,60671.938464720006,32113.095386202003,2023-05-06T09:14:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.3901885950054473,1.0143946620102027,NA
MA200-0420,53,2023-05-06,09:14:30,-15.800433337688446,34.99438101053238,5495.4,3899.2000000000003,3.9994,101745.21735925198,57198.264618384004,31133.790770769006,2023-05-06T09:14:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.388257664248941,0.9697708401131604,NA
MA200-0420,53,2023-05-06,09:15:00,-15.80117392539978,34.9949432015419,5043.799999999999,3459,3.6024000000000003,93384.017053644,50740.869233430014,28043.298462924,2023-05-06T09:15:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.410288775843013,0.9454594939359284,NA
MA200-0420,53,2023-05-06,09:15:30,-15.801775217056274,34.995700001716614,4602.4,3099.6,3.1154,85211.665824912,45468.74769469201,24252.190770429006,2023-05-06T09:15:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.473197491558444,1.0021190718177615,NA
MA200-0420,53,2023-05-06,09:16:00,-15.801686108112335,34.99660313129425,4603,3085.6000000000004,3.0076,85222.77459414,45263.378463912,23413.009231926004,2023-05-06T09:16:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.5146343793832246,1.0510487931332984,NA
MA200-0420,53,2023-05-06,09:16:30,-15.801203727722168,34.99729138612747,4427.4,2937.8,2.918,81971.608133412,43095.266156106,22715.50769343,2023-05-06T09:16:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.504491549515756,1.0210081655332068,NA
MA200-0420,53,2023-05-06,09:17:00,-15.801171123981476,34.997618317604065,4497.8,2979.6,2.9156000000000004,83275.037056164,43708.440002292,22696.824616506,2023-05-06T09:17:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.5239508505119783,1.0448460770838426,NA
MA200-0420,53,2023-05-06,09:17:30,-15.800485372543337,34.99712836742401,4275.6,2831,2.8234000000000004,79161.089518728,41528.59230987,21979.083078009004,2023-05-06T09:17:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.5022272440227997,1.0145119151675466,NA
MA200-0420,53,2023-05-06,09:18:00,-15.800042271614076,34.996280789375305,4271.6,2870.6,2.8460000000000005,79087.03105720799,42109.493848362006,22155.01538571,2023-05-06T09:18:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.4917832940632598,1.0239482921096192,NA
MA200-0420,53,2023-05-06,09:18:30,-15.799222826957704,34.99560248851776,3976,2674.8,2.7716000000000003,73614.11075088,39237.25846359601,21575.840001066004,2023-05-06T09:18:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.438767274167909,0.953544136295147,NA
MA200-0420,53,2023-05-06,09:19:00,-15.7984499335289,34.99509650468826,4015.2000000000007,2692.4000000000005,2.6416,74339.883673776,39495.436925147995,20563.840001016004,2023-05-06T09:19:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.5065880554942688,1.0405965814466231,NA
MA200-0420,53,2023-05-06,09:19:30,-15.797709703445436,34.99459284543991,3585,2457.6000000000004,2.4602,66374.8961373,36051.101540352,19151.710770177,2023-05-06T09:19:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.4571311477990667,1.0085399420103545,NA
MA200-0420,53,2023-05-06,09:20:00,-15.797408878803251,34.995184540748596,3598,2346,2.4508,66615.58613724,34414.015386420004,19078.535385558003,2023-05-06T09:20:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.4658624995223943,0.9405455197712849,NA
MA200-0420,53,2023-05-06,09:20:30,-15.79738736152649,34.996183693408966,3685.6000000000004,2351,2.3994,68237.46644452799,34487.36154027001,18678.406154769003,2023-05-06T09:20:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.5189119876421127,0.9777349589747668,NA
MA200-0420,53,2023-05-06,09:21:00,-15.797377824783323,34.99708449840546,3926.6,2655.2,2.5356,72699.488751108,38949.74154050401,19738.670770206,2023-05-06T09:21:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.5284419135069898,1.0837119451591302,NA
MA200-0420,53,2023-05-06,09:21:30,-15.797631084918976,34.997704684734344,3926.4,2789.4000000000005,2.6626000000000003,72695.78582803199,40918.352309838,20727.316924101004,2023-05-06T09:21:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.471086736774221,1.084403513065901,NA
MA200-0420,53,2023-05-06,09:22:00,-15.798606097698212,34.99798560142517,4114.000000000001,2877,2.7426000000000004,76169.12767332,42203.37692529,21350.086154901,2023-05-06T09:22:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.4910980047047528,1.0865053972057745,NA
MA200-0420,53,2023-05-06,09:22:30,-15.799460709095,34.998036086559296,4060.000000000001,2816.6000000000004,2.6986,75169.33844280001,41317.355386782,21007.563077961,2023-05-06T09:22:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.494568640397308,1.0784626166288136,NA
MA200-0420,53,2023-05-06,09:23:00,-15.800355315208437,34.997989535331726,3967,2736.8,2.7263999999999995,73447.47921246,40146.750771336,21223.975385664,2023-05-06T09:23:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.4553870095775747,1.0162962624487424,NA
MA200-0420,53,2023-05-06,09:23:30,-15.80103236436844,34.99773782491684,4720.6,3482.4000000000005,3.2968,87400.093362828,51084.129233447995,25664.320001267995,2023-05-06T09:23:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.4365774524541415,1.0975510291883626,NA
MA200-0420,53,2023-05-06,09:24:00,-15.801717877388,34.998259007930756,9953.2,8468.2,8.329200000000002,184279.669800216,124221.98000651397,64839.61846474201,2023-05-06T09:24:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.2245519096728306,1.0366143114239303,NA
MA200-0420,53,2023-05-06,09:24:30,-15.801700592041016,34.99920439720154,11405.400000000001,9809.199999999999,9.712800000000001,211166.59425505198,143893.418469084,75610.41231142801,2023-05-06T09:24:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.2040543076054686,1.025972482021741,NA
MA200-0420,53,2023-05-06,09:25:00,-15.802035212516785,35.00013016664889,12562.800000000003,11070.199999999999,10.870000000000001,232595.41009586398,162391.31847005402,84618.76923495001,2023-05-06T09:25:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.1854036205888645,1.0393241062782244,NA
MA200-0420,53,2023-05-06,09:25:30,-15.802804708480837,35.00081733328989,13099.600000000002,11460.599999999999,11.237800000000002,242534.055631848,168118.186162662,87481.950773553,2023-05-06T09:25:30Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.1954449757780488,1.0415273614788305,NA
MA200-0420,53,2023-05-06,09:26:00,-15.803403675556185,35.0015458331909,13692.600000000002,11958,11.973400000000002,253513.222552188,175414.66154766,93208.313850759,2023-05-06T09:26:00Z,weekend,9,2023-05-06,2023-05-06,2023-05-06T09:04:30Z,2023-05-06T09:26:00Z,mobile_monitoring,NA,15,Sunnyside,first_half,Formal,non_main_road,NA,1.1730174567292129,1.0081738184635847,NA
MA200-0420,53,2023-05-06,09:50:00,-15.80508691072464,35.003521166043356,9641.0815169536,8086.637162086401,5.902022962995201,178500.91613362287,118624.74668390333,45944.978760355734,2023-05-06T09:50:00Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,1.5910383582974292,1.5123355687780726,NA
MA200-0420,53,2023-05-06,09:50:30,-15.80600893497467,35.00399549957365,9081.2131910656,7411.669724774401,5.308793616179201,168135.169416362,108723.49358373808,41326.916460298395,2023-05-06T09:50:30Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,1.645089089216255,1.5422680515712284,NA
MA200-0420,53,2023-05-06,09:51:00,-15.807031512260435,35.00428416626528,8630.8,6867.200000000001,4.9366,159795.942421704,100736.541543744,38429.53230959101,2023-05-06T09:51:00Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,1.6706662221207322,1.5365098044104648,NA
MA200-0420,53,2023-05-06,09:51:30,-15.808149933815002,35.00456999940798,8595.599999999999,6481,4.643199999999999,159144.227960328,95071.28462037,36145.526155632004,2023-05-06T09:51:30Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,1.737707923501804,1.5419171309175295,NA
MA200-0420,53,2023-05-06,09:52:00,-15.808988690376282,35.004826999269426,6712.200000000001,4415.800000000001,2.8242,124273.801353636,64776.389234165996,21985.310770317003,2023-05-06T09:52:00Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.030622546122654,1.7228718434552879,NA
MA200-0420,53,2023-05-06,09:52:30,-15.809785783290865,35.00513149891049,7408.6,4769.6,2.9128000000000003,137167.379504268,69966.363080592,22675.027693428005,2023-05-06T09:52:30Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.1101364614071056,1.7965079100222767,NA
MA200-0420,53,2023-05-06,09:53:00,-15.81044214963913,35.005385999102145,7282.4,4762.200000000001,2.8284,134830.835043312,69857.81077289401,22018.006154934003,2023-05-06T09:53:00Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.1244655197537434,1.8409138707199963,NA
MA200-0420,53,2023-05-06,09:53:30,-15.810931861400604,35.00551649834961,7401.6,4790,2.6111999999999997,137037.777196608,70265.61538830001,20327.187693312,2023-05-06T09:53:30Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.2371706475171664,1.9775902648531694,NA
MA200-0420,53,2023-05-06,09:54:00,-15.811538338661194,35.00565733155236,7111,4563.800000000001,2.4366000000000003,131657.42996717998,66947.435388126,18967.993847091006,2023-05-06T09:54:00Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.271347774661731,2.010804259661693,NA
MA200-0420,53,2023-05-06,09:54:30,-15.812099814414978,35.00539849838242,6989.4000000000005,4648.200000000001,2.3756,129406.052736972,68185.518465114,18493.132308606004,2023-05-06T09:54:30Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.280850074385148,2.0804451669716477,NA
MA200-0420,53,2023-05-06,09:55:00,-15.8125302195549,35.00504699908197,6750,4414,2.295,124973.653815,64749.98461878,17865.692308575002,2023-05-06T09:55:00Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.280457320882562,2.053050648615156,NA
MA200-0420,53,2023-05-06,09:55:30,-15.813048601150513,35.00456533301622,6762,4263.4,2.3394000000000004,125195.82919955999,62540.798464818,18211.329231669002,2023-05-06T09:55:30Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.2600756945491556,1.9671499579738698,NA
MA200-0420,53,2023-05-06,09:56:00,-15.813417851924896,35.00493699964136,6284.200000000001,4025.6,2.2532,116349.545970996,59052.455387712005,17540.295385482004,2023-05-06T09:56:00Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.21817971343616,1.935500915973657,NA
MA200-0420,53,2023-05-06,09:56:30,-15.813982009887695,35.00443833274767,6216.4000000000005,4007.2000000000003,2.189,115094.25504823201,58782.541541544,17040.523077765003,2023-05-06T09:56:30Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.2393510041772564,1.9742856781791072,NA
MA200-0420,53,2023-05-06,09:57:00,-15.814627766609192,35.003795000026,6053.4000000000005,3784.2000000000003,2.2822000000000005,112076.372741292,55511.303079834,17766.049231647004,2023-05-06T09:57:00Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.15932021345809,1.816513017857472,NA
MA200-0420,53,2023-05-06,09:57:30,-15.81526917219162,35.00314349983819,5654,3755.6000000000004,2.247,104681.63535852001,55091.763079812,17492.030770095003,2023-05-06T09:57:30Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.0975227971789017,1.8292005005819614,NA
MA200-0420,53,2023-05-06,09:58:00,-15.8160799741745,35.002536666346714,5509.200000000001,3812.6000000000004,2.134,102000.71905149601,55927.909233702,16612.369231590004,2023-05-06T09:58:00Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.127597975347527,1.935486053110679,NA
MA200-0420,53,2023-05-06,09:58:30,-15.816754400730131,35.00247949967161,5627.000000000001,3771.0000000000005,2.1336000000000004,104181.74074325999,55317.66923367001,16609.255385436,2023-05-06T09:58:30Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.1526209301435286,1.9182923680024329,NA
MA200-0420,53,2023-05-06,09:59:00,-15.816307008266447,35.003502999432385,5467.200000000001,3656.8,2.0924,101223.105205536,53642.443079736004,16288.529231574,2023-05-06T09:59:00Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.141705429960211,1.9003507187514692,NA
MA200-0420,53,2023-05-06,09:59:30,-15.816691398620604,35.004053165670484,5393.8,3689,1.8458,99864.132436644,54114.79231053001,14368.843077633,2023-05-06T09:59:30Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.2728695897263154,2.1142668903194863,NA
MA200-0420,53,2023-05-06,10:00:00,-15.817822515964508,35.00420099962503,5374.8,3543.6,1.9202000000000004,99512.354744424,51981.88615657201,14948.018462277001,2023-05-06T10:00:00Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.222405874553168,1.9871460520337698,NA
MA200-0420,53,2023-05-06,10:00:30,-15.818931341171265,35.00435083266348,5391.8,3558.8,1.8506000000000002,99827.10320588399,52204.85846427601,14406.209231481002,2023-05-06T10:00:30Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.269390103003208,2.0528354571488396,NA
MA200-0420,53,2023-05-06,10:01:00,-15.819045186042786,35.00495216669515,5161,3338.4000000000005,1.7134,95553.92997617999,48971.76000256801,13338.160000659002,2023-05-06T10:01:00Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.3084070422867,2.073719826530618,NA
MA200-0420,53,2023-05-06,10:01:30,-15.818963348865507,35.005678499117494,5377.8,3533.0000000000005,1.9028,99567.898590564,51826.39231041,14812.566154578002,2023-05-06T10:01:30Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.233731681048861,1.9968832579715294,NA
MA200-0420,53,2023-05-06,10:02:00,-15.818650782108309,35.00627216557041,5401.6,3531.4000000000005,1.931,100008.546436608,51802.921541178,15032.092308435003,2023-05-06T10:02:00Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.221661657355372,1.9727047595979592,NA
MA200-0420,53,2023-05-06,10:02:30,-15.818285346031187,35.00673283217475,5597.6,3698.400000000001,1.925,103637.41105108798,54252.683079768,14985.384616125004,2023-05-06T10:02:30Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.267095363446073,2.0513380260954475,NA
MA200-0420,53,2023-05-06,10:03:00,-15.817842602729796,35.00695616612211,5833.4000000000005,3856.8000000000006,2.0998,108003.15735769199,56576.28923373601,16346.135385423002,2023-05-06T10:03:00Z,weekend,10,2023-05-06,2023-05-06,2023-05-06T09:50:00Z,2023-05-06T10:12:00Z,mobile_monitoring,NA,16,Naperi,first_half,Formal,non_main_road,NA,2.213573360548893,1.9796234573083942,NA
