settlement_id,category,threshold1,threshold2,mean_wt_percent,difference
Ndirande,mean_wt_percent_bb,1.35,1.71,9.3959212675336925,-11.415163583360725
Ndirande,mean_wt_percent_bb,1.3699999999999999,1.55,38.111528531113244,17.300443680218827
Ndirande,mean_wt_percent_bb,1.3699999999999999,1.57,33.67184232792187,12.860757477027455
Ndirande,mean_wt_percent_bb,1.3699999999999999,1.59,28.379874139491474,7.568789288597056
Ndirande,mean_wt_percent_bb,1.3699999999999999,1.61,24.638248549543388,3.8271636986489703
Ndirande,mean_wt_percent_bb,1.3699999999999999,1.6300000000000001,20.810507548999837,-5.773018945802733e-4
Ndirande,mean_wt_percent_bb,1.3699999999999999,1.6500000000000001,15.723773179961395,-5.087311670933023
Ndirande,mean_wt_percent_bb,1.3699999999999999,1.67,12.647448064857567,-8.16363678603685
Ndirande,mean_wt_percent_bb,1.3699999999999999,1.69,10.837705143461394,-9.973379707433024
Ndirande,mean_wt_percent_bb,1.3699999999999999,1.71,9.395922402773085,-11.415162448121333
Ndirande,mean_wt_percent_ff,1.21,1.55,4.7477250547450955,-3.825561192919431
Ndirande,mean_wt_percent_ff,1.21,1.57,4.747715632927473,-3.825570614737054
Ndirande,mean_wt_percent_ff,1.21,1.59,4.747710497909042,-3.825575749755485
Ndirande,mean_wt_percent_ff,1.21,1.61,4.742946236793222,-3.8303400108713044
Ndirande,mean_wt_percent_ff,1.21,1.6300000000000001,4.747390384688199,-3.8258958629763278
Ndirande,mean_wt_percent_ff,1.21,1.6500000000000001,4.747302645569468,-3.825983602095059
Ndirande,mean_wt_percent_ff,1.21,1.67,4.747817784206095,-3.8254684634584315
Ndirande,mean_wt_percent_ff,1.21,1.69,4.747810382806769,-3.825475864857758
Ndirande,mean_wt_percent_ff,1.21,1.71,4.747361665465223,-3.8259245821993035
Ndirande,mean_wt_percent_ff,1.23,1.55,4.877047735430974,-3.6962385122335526
Ndirande,mean_wt_percent_ff,1.23,1.57,4.877059270291251,-3.696226977373276
Ndirande,mean_wt_percent_ff,1.23,1.59,4.877045974346532,-3.6962402733179944
Ndirande,mean_wt_percent_ff,1.23,1.61,4.877473323717664,-3.6958129239468622
Ndirande,mean_wt_percent_ff,1.23,1.6300000000000001,4.8767386071356436,-3.696547640528883
Ndirande,mean_wt_percent_ff,1.23,1.6500000000000001,4.876646129641277,-3.6966401180232493
Ndirande,mean_wt_percent_ff,1.23,1.67,4.877207506479724,-3.6960787411848024
Ndirande,mean_wt_percent_ff,1.23,1.69,4.87721513568656,-3.6960711119779663
Ndirande,mean_wt_percent_ff,1.23,1.71,4.876764454330241,-3.696521793334286
Ndirande,mean_wt_percent_ff,1.25,1.55,6.295233311219732,-2.2780529364447943
Ndirande,mean_wt_percent_ff,1.25,1.57,6.295251881016095,-2.2780343666484315
Ndirande,mean_wt_percent_ff,1.25,1.59,6.295233054192682,-2.2780531934718447
Ndirande,mean_wt_percent_ff,1.25,1.61,6.295783245745949,-2.2775030019185776
Ndirande,mean_wt_percent_ff,1.25,1.6300000000000001,6.294843411847401,-2.278442835817126
Ndirande,mean_wt_percent_ff,1.25,1.6500000000000001,6.294723203374667,-2.27856304428986
Ndirande,mean_wt_percent_ff,1.25,1.67,6.295448780840575,-2.277837466823952
Ndirande,mean_wt_percent_ff,1.25,1.69,6.295461208673165,-2.2778250389913612
Ndirande,mean_wt_percent_ff,1.25,1.71,6.294885476944917,-2.2784007707196094
Ndirande,mean_wt_percent_ff,1.27,1.55,7.640379573239814,-0.9329066744247125
Ndirande,mean_wt_percent_ff,1.27,1.57,7.640406973681232,-0.9328792739832945
Ndirande,mean_wt_percent_ff,1.27,1.59,7.640382168531917,-0.9329040791326095
Ndirande,mean_wt_percent_ff,1.27,1.61,7.6410512349634665,-0.9322350127010601
Ndirande,mean_wt_percent_ff,1.27,1.6300000000000001,7.648195238466533,-0.9250910091979936
Ndirande,mean_wt_percent_ff,1.27,1.6500000000000001,7.648059977462432,-0.9252262702020948
Ndirande,mean_wt_percent_ff,1.27,1.67,7.640654149667903,-0.932632097996624
Ndirande,mean_wt_percent_ff,1.27,1.69,7.640672475417802,-0.9326137722467243
Ndirande,mean_wt_percent_ff,1.27,1.71,7.639979213191875,-0.9333070344726515
Ndirande,mean_wt_percent_ff,1.29,1.55,8.573881982246936,5.957345824096905e-4
Ndirande,mean_wt_percent_ff,1.29,1.57,8.573868837700886,5.825900363589653e-4
Ndirande,mean_wt_percent_ff,1.29,1.59,8.57385793923675,5.716915722242533e-4
Ndirande,mean_wt_percent_ff,1.29,1.61,8.574574921682942,0.001288674018415037
Ndirande,mean_wt_percent_ff,1.29,1.6300000000000001,8.573286247664527,0
Ndirande,mean_wt_percent_ff,1.29,1.6500000000000001,8.573126994922546,-1.5925274198025363e-4
Ndirande,mean_wt_percent_ff,1.29,1.67,8.57406028824948,7.740405849538945e-4
Ndirande,mean_wt_percent_ff,1.29,1.69,8.574049689134759,7.634414702319958e-4
Ndirande,mean_wt_percent_ff,1.29,1.71,8.573246607717005,-3.9639947521763474e-5
Ndirande,mean_wt_percent_ff,1.31,1.55,11.851262381117628,3.2779761334531017
Ndirande,mean_wt_percent_ff,1.31,1.57,11.851270412289594,3.2779841646250674
Ndirande,mean_wt_percent_ff,1.31,1.59,11.851243110618269,3.277956862953742
Ndirande,mean_wt_percent_ff,1.31,1.61,11.852212049021944,3.278925801357417
Ndirande,mean_wt_percent_ff,1.31,1.6300000000000001,11.850511260658516,3.2772250129939895
Ndirande,mean_wt_percent_ff,1.31,1.6500000000000001,11.850284493868923,3.2769982462043963
Ndirande,mean_wt_percent_ff,1.31,1.67,11.85157295926438,3.278286711599854
Ndirande,mean_wt_percent_ff,1.31,1.69,11.851577448535576,3.278291200871049
Ndirande,mean_wt_percent_ff,1.31,1.71,11.850515807646229,3.277229559981702
Ndirande,mean_wt_percent_ff,1.33,1.55,13.587166965028722,5.013880717364195
Ndirande,mean_wt_percent_ff,1.33,1.57,13.587084875158423,5.013798627493896
Ndirande,mean_wt_percent_ff,1.33,1.59,13.572359012567187,4.99907276490266
Ndirande,mean_wt_percent_ff,1.33,1.61,13.573508722337916,5.000222474673389
Ndirande,mean_wt_percent_ff,1.33,1.6300000000000001,13.586149381119931,5.012863133455404
Ndirande,mean_wt_percent_ff,1.33,1.6500000000000001,13.58590820276955,5.012621955105024
Ndirande,mean_wt_percent_ff,1.33,1.67,13.5728914297653,4.9996051821007725
Ndirande,mean_wt_percent_ff,1.33,1.69,13.572947089590862,4.999660841926335
Ndirande,mean_wt_percent_ff,1.33,1.71,13.585927845903495,5.012641598238968
Ndirande,mean_wt_percent_ff,1.35,1.55,15.107699438014446,6.53441319034992
Ndirande,mean_wt_percent_ff,1.35,1.57,15.10772248671072,6.534436239046194
Ndirande,mean_wt_percent_ff,1.35,1.59,15.107684625384769,6.534398377720242
Ndirande,mean_wt_percent_ff,1.35,1.61,15.10897400384858,6.535687756184053
Ndirande,mean_wt_percent_ff,1.35,1.6300000000000001,15.106736832992876,6.5334505853283495
Ndirande,mean_wt_percent_ff,1.35,1.6500000000000001,15.106448670989783,6.5331624233252565
Ndirande,mean_wt_percent_ff,1.35,1.67,15.108141535751058,6.534855288086531
Ndirande,mean_wt_percent_ff,1.35,1.69,15.10815383816313,6.534867590498603
Ndirande,mean_wt_percent_ff,1.35,1.71,15.10678374697943,6.533497499314903
Ndirande,mean_wt_percent_ff,1.3699999999999999,1.55,17.498616058483318,8.925329810818791
Ndirande,mean_wt_percent_ff,1.3699999999999999,1.57,17.49864543675065,8.925359189086123
Ndirande,mean_wt_percent_ff,1.3699999999999999,1.59,17.49860155610408,8.925315308439554
Ndirande,mean_wt_percent_ff,1.3699999999999999,1.61,17.500108407001346,8.926822159336819
Ndirande,mean_wt_percent_ff,1.3699999999999999,1.6300000000000001,17.497499685442122,8.924213437777595
Ndirande,mean_wt_percent_ff,1.3699999999999999,1.6500000000000001,17.49716622014943,8.9238799724849045
Ndirande,mean_wt_percent_ff,1.3699999999999999,1.67,17.499136509865057,8.92585026220053
Ndirande,mean_wt_percent_ff,1.3699999999999999,1.69,17.499151043579918,8.925864795915391
Ndirande,mean_wt_percent_ff,1.3699999999999999,1.71,17.497563129686945,8.924276882022419
Sunnyside,mean_wt_percent_Mixed,1.21,1.55,67.80732447765652,-5.324553335642889
Sunnyside,mean_wt_percent_Mixed,1.21,1.57,71.67574360988822,-1.456134203411196
Sunnyside,mean_wt_percent_Mixed,1.21,1.59,75.96170827901882,2.829830465719411
Sunnyside,mean_wt_percent_Mixed,1.21,1.61,79.26415298985091,6.132275176551502
Sunnyside,mean_wt_percent_Mixed,1.21,1.6300000000000001,82.17960832922076,9.047730515921344
Sunnyside,mean_wt_percent_Mixed,1.21,1.6500000000000001,84.87066966343761,11.738791850138199
Sunnyside,mean_wt_percent_Mixed,1.21,1.67,88.27616589770732,15.144288084407904
Sunnyside,mean_wt_percent_Mixed,1.21,1.69,90.11730754892744,16.98542973562803
Sunnyside,mean_wt_percent_Mixed,1.21,1.71,91.18323862627199,18.051360812972575
Sunnyside,mean_wt_percent_Mixed,1.23,1.55,65.48162898625843,-7.650248827040983
Sunnyside,mean_wt_percent_Mixed,1.23,1.57,69.35008510982156,-3.781792703477848
Sunnyside,mean_wt_percent_Mixed,1.23,1.59,73.63586554887553,0.5039877355761178
Sunnyside,mean_wt_percent_Mixed,1.23,1.61,76.93745856281613,3.8055807495167215
Sunnyside,mean_wt_percent_Mixed,1.23,1.6300000000000001,79.83193350945704,6.700055696157634
Sunnyside,mean_wt_percent_Mixed,1.23,1.6500000000000001,82.54368843609537,9.411810622795954
Sunnyside,mean_wt_percent_Mixed,1.23,1.67,85.94904811394802,12.817170300648613
Sunnyside,mean_wt_percent_Mixed,1.23,1.69,87.79063599936919,14.658758186069775
Sunnyside,mean_wt_percent_Mixed,1.23,1.71,88.85637127019301,15.724493456893597
Sunnyside,mean_wt_percent_Mixed,1.25,1.55,62.64273906576088,-10.489138747538533
Sunnyside,mean_wt_percent_Mixed,1.25,1.57,66.51203964680116,-6.619838166498255
Sunnyside,mean_wt_percent_Mixed,1.25,1.59,70.79785317417671,-2.3340246391227026
Sunnyside,mean_wt_percent_Mixed,1.25,1.61,74.12854671317395,0.9966688998745354
Sunnyside,mean_wt_percent_Mixed,1.25,1.6300000000000001,77.01881196228668,3.8869341489872653
Sunnyside,mean_wt_percent_Mixed,1.25,1.6500000000000001,79.72716097413674,6.595283160837326
Sunnyside,mean_wt_percent_Mixed,1.25,1.67,83.12814893090574,9.996271117606327
Sunnyside,mean_wt_percent_Mixed,1.25,1.69,84.95196097660637,11.820083163306961
Sunnyside,mean_wt_percent_Mixed,1.25,1.71,86.01741470655543,12.885536893256017
Sunnyside,mean_wt_percent_Mixed,1.27,1.55,61.4137809782301,-11.71809683506931
Sunnyside,mean_wt_percent_Mixed,1.27,1.57,65.24046904546474,-7.891408767834676
Sunnyside,mean_wt_percent_Mixed,1.27,1.59,69.53230134867697,-3.5995764646224444
Sunnyside,mean_wt_percent_Mixed,1.27,1.61,72.8687272399761,-0.2631505733233155
Sunnyside,mean_wt_percent_Mixed,1.27,1.6300000000000001,75.76288005622509,2.6310022429256748
Sunnyside,mean_wt_percent_Mixed,1.27,1.6500000000000001,78.47495688368008,5.343079070380668
Sunnyside,mean_wt_percent_Mixed,1.27,1.67,81.88034121575669,8.748463402457276
Sunnyside,mean_wt_percent_Mixed,1.27,1.69,83.72291838830338,10.591040575003973
Sunnyside,mean_wt_percent_Mixed,1.27,1.71,84.78835075792209,11.656472944622678
Sunnyside,mean_wt_percent_Mixed,1.29,1.55,58.78424481247148,-14.347633000827933
Sunnyside,mean_wt_percent_Mixed,1.29,1.57,62.607895076471166,-10.523982736828245
Sunnyside,mean_wt_percent_Mixed,1.29,1.59,66.89966585762937,-6.232211955670039
Sunnyside,mean_wt_percent_Mixed,1.29,1.61,70.23805367986654,-2.8938241334328723
Sunnyside,mean_wt_percent_Mixed,1.29,1.6300000000000001,73.13187781329941,0
Sunnyside,mean_wt_percent_Mixed,1.29,1.6500000000000001,75.84410448000763,2.7122266667082187
Sunnyside,mean_wt_percent_Mixed,1.29,1.67,79.24942454971772,6.117546736418305
Sunnyside,mean_wt_percent_Mixed,1.29,1.69,81.09262515262839,7.960747339328975
Sunnyside,mean_wt_percent_Mixed,1.29,1.71,82.15782643093536,9.025948617635947
Sunnyside,mean_wt_percent_Mixed,1.31,1.55,53.84121701334439,-19.29066079995502
Sunnyside,mean_wt_percent_Mixed,1.31,1.57,57.71191612526779,-15.41996168803162
Sunnyside,mean_wt_percent_Mixed,1.31,1.59,61.997733857270575,-11.134143956028836
Sunnyside,mean_wt_percent_Mixed,1.31,1.61,65.33464931035675,-7.797228502942659
Sunnyside,mean_wt_percent_Mixed,1.31,1.6300000000000001,68.2242125619593,-4.907665251340106
Sunnyside,mean_wt_percent_Mixed,1.31,1.6500000000000001,70.93292171972237,-2.1989560935770385
Sunnyside,mean_wt_percent_Mixed,1.31,1.67,74.33368451951243,1.20180670621302
Sunnyside,mean_wt_percent_Mixed,1.31,1.69,76.15063176389883,3.018753950599418
Sunnyside,mean_wt_percent_Mixed,1.31,1.71,77.21547209353217,4.083594280232759
Sunnyside,mean_wt_percent_Mixed,1.33,1.55,49.953895793211295,-23.177982020088116
Sunnyside,mean_wt_percent_Mixed,1.33,1.57,53.77076430717531,-19.3611135061241
Sunnyside,mean_wt_percent_Mixed,1.33,1.59,58.06286840672147,-15.06900940657794
Sunnyside,mean_wt_percent_Mixed,1.33,1.61,61.40759460703077,-11.724283206268645
Sunnyside,mean_wt_percent_Mixed,1.33,1.6300000000000001,64.30111996252008,-8.830757850779335
Sunnyside,mean_wt_percent_Mixed,1.33,1.6500000000000001,67.01387472506029,-6.118003088239121
Sunnyside,mean_wt_percent_Mixed,1.33,1.67,70.41928956322214,-2.7125882500772747
Sunnyside,mean_wt_percent_Mixed,1.33,1.69,72.26410273477106,-0.8677750785283536
